"SA_GUID__1","householdsTotal","noHeating","noRenewableEnergyHouses","yearBuilt","mobHome","unoccupiedDwellings","oneParent","onePerson","noCar","noInternet","priWater","familyUnits"
"4c07d11e-2910-851d-e053-ca3ca8c0ca7f",108,0,99,0,0,4,8,4,2,0,0,28
"4c07d11e-291a-851d-e053-ca3ca8c0ca7f",71,0,63,1,0,3,11,11,4,2,0,7
"4c07d11e-291e-851d-e053-ca3ca8c0ca7f",83,0,48,3,0,5,6,11,2,0,0,17
"4c07d11e-2920-851d-e053-ca3ca8c0ca7f",117,0,101,103,1,19,11,39,48,5,0,0
"4c07d11e-2924-851d-e053-ca3ca8c0ca7f",134,0,131,0,0,10,21,10,11,2,1,15
"4c07d11e-2ae3-851d-e053-ca3ca8c0ca7f",126,6,122,0,0,19,37,26,38,5,1,9
"4c07d11e-2b07-851d-e053-ca3ca8c0ca7f",121,1,85,79,0,12,8,22,12,5,0,20
"4c07d11e-2b0a-851d-e053-ca3ca8c0ca7f",124,2,106,1,0,13,6,27,4,2,0,19
"4c07d11e-2b0c-851d-e053-ca3ca8c0ca7f",73,0,64,1,0,3,7,11,5,3,0,6
"4c07d11e-2b1c-851d-e053-ca3ca8c0ca7f",99,2,87,0,0,11,0,32,40,2,28,2
"4c07d11e-2b24-851d-e053-ca3ca8c0ca7f",83,0,64,70,0,14,7,13,9,0,0,12
"4c07d11e-2b2a-851d-e053-ca3ca8c0ca7f",100,1,92,7,0,5,19,30,30,12,0,5
"4c07d11e-2b2d-851d-e053-ca3ca8c0ca7f",111,1,82,35,0,13,15,18,12,12,0,13
"4c07d11e-298a-851d-e053-ca3ca8c0ca7f",143,1,126,0,0,3,21,12,8,6,0,19
"4c07d11e-298d-851d-e053-ca3ca8c0ca7f",137,0,117,7,0,8,22,48,30,15,0,12
"4c07d11e-2998-851d-e053-ca3ca8c0ca7f",119,0,116,0,0,6,20,12,3,0,0,16
"4c07d11e-29a3-851d-e053-ca3ca8c0ca7f",93,1,62,68,0,16,6,26,12,5,1,11
"4c07d11e-29a5-851d-e053-ca3ca8c0ca7f",69,0,64,28,0,7,8,19,20,9,0,3
"4c07d11e-29b1-851d-e053-ca3ca8c0ca7f",85,1,80,0,0,12,22,18,37,12,0,10
"4c07d11e-29ba-851d-e053-ca3ca8c0ca7f",140,1,112,10,0,11,22,27,14,11,1,23
"4c07d11e-29c0-851d-e053-ca3ca8c0ca7f",78,0,67,6,0,16,17,13,6,6,0,7
"4c07d11e-2fa6-851d-e053-ca3ca8c0ca7f",96,1,76,5,0,11,11,24,5,3,0,8
"4c07d11e-2fb8-851d-e053-ca3ca8c0ca7f",127,0,113,0,0,6,9,35,4,6,2,23
"4c07d11e-2fd9-851d-e053-ca3ca8c0ca7f",94,0,93,0,0,14,28,11,15,9,1,23
"4c07d11e-2fdb-851d-e053-ca3ca8c0ca7f",90,0,81,0,0,15,19,29,22,9,0,8
"4c07d11e-2fe0-851d-e053-ca3ca8c0ca7f",123,8,119,23,0,55,4,58,45,12,1,1
"4c07d11e-2fe1-851d-e053-ca3ca8c0ca7f",76,0,71,19,0,9,15,30,25,11,0,0
"4c07d11e-2fe6-851d-e053-ca3ca8c0ca7f",103,0,87,1,0,8,12,25,8,0,0,6
"4c07d11e-2fef-851d-e053-ca3ca8c0ca7f",84,1,70,14,0,9,12,24,27,25,0,19
"4c07d11e-2bc7-851d-e053-ca3ca8c0ca7f",155,2,150,0,0,10,31,21,35,7,0,18
"4c07d11e-2bdb-851d-e053-ca3ca8c0ca7f",84,1,73,2,0,13,12,13,4,4,0,15
"4c07d11e-2be9-851d-e053-ca3ca8c0ca7f",144,0,131,4,0,30,24,42,24,15,0,16
"4c07d11e-2bea-851d-e053-ca3ca8c0ca7f",55,2,39,32,0,14,7,19,20,10,0,3
"4c07d11e-2beb-851d-e053-ca3ca8c0ca7f",62,3,39,33,0,6,6,24,20,19,0,8
"4c07d11e-2c04-851d-e053-ca3ca8c0ca7f",106,2,97,3,0,6,19,42,38,19,0,10
"4c07d11e-2c0f-851d-e053-ca3ca8c0ca7f",48,0,43,0,0,28,6,14,2,1,1,12
"4c07d11e-2c1c-851d-e053-ca3ca8c0ca7f",96,2,87,31,0,23,6,57,40,17,0,1
"4c07d11e-2ba4-851d-e053-ca3ca8c0ca7f",99,0,80,10,0,12,9,38,13,4,0,10
"4c07d11e-2ba6-851d-e053-ca3ca8c0ca7f",114,1,97,0,0,2,11,14,6,4,0,11
"4c07d11e-2bb2-851d-e053-ca3ca8c0ca7f",113,1,90,0,0,3,9,17,4,1,0,11
"4c07d11e-2bd1-851d-e053-ca3ca8c0ca7f",132,0,122,13,0,16,36,31,52,19,0,11
"4c07d11e-2be0-851d-e053-ca3ca8c0ca7f",70,0,63,0,0,10,12,34,30,21,0,0
"4c07d11e-2be4-851d-e053-ca3ca8c0ca7f",110,1,102,0,0,1,16,11,2,2,0,16
"4c07d11e-2bfa-851d-e053-ca3ca8c0ca7f",70,1,59,2,0,11,6,19,4,9,0,7
"4c07d11e-2c03-851d-e053-ca3ca8c0ca7f",133,0,119,1,0,14,19,31,17,8,0,14
"4c07d11e-2c51-851d-e053-ca3ca8c0ca7f",124,2,87,1,0,11,33,33,28,9,0,14
"4c07d11e-2c77-851d-e053-ca3ca8c0ca7f",96,1,83,2,0,20,13,26,22,12,0,11
"4c07d11e-2c80-851d-e053-ca3ca8c0ca7f",83,0,71,0,0,10,10,17,4,2,0,9
"4c07d11e-2c82-851d-e053-ca3ca8c0ca7f",98,1,92,0,0,17,13,30,7,10,0,15
"4c07d11e-2c90-851d-e053-ca3ca8c0ca7f",76,0,67,0,0,14,10,11,2,2,0,18
"4c07d11e-2cc2-851d-e053-ca3ca8c0ca7f",109,2,105,0,0,7,33,24,40,13,0,13
"4c07d11e-2ccc-851d-e053-ca3ca8c0ca7f",104,4,99,71,0,8,1,41,47,13,1,3
"4c07d11e-2cd5-851d-e053-ca3ca8c0ca7f",94,0,80,1,0,3,8,29,12,4,0,7
"4c07d11e-29d4-851d-e053-ca3ca8c0ca7f",121,1,116,1,0,5,29,33,50,17,0,8
"4c07d11e-29d5-851d-e053-ca3ca8c0ca7f",130,1,124,1,0,9,23,24,11,3,1,18
"4c07d11e-29d7-851d-e053-ca3ca8c0ca7f",113,1,104,25,0,16,9,53,23,11,0,4
"4c07d11e-29dc-851d-e053-ca3ca8c0ca7f",183,0,83,4,0,6,19,24,1,1,0,22
"4c07d11e-29dd-851d-e053-ca3ca8c0ca7f",91,0,60,0,0,8,14,22,4,0,0,9
"4c07d11e-29ef-851d-e053-ca3ca8c0ca7f",105,0,87,0,0,4,9,12,2,1,0,26
"4c07d11e-29fc-851d-e053-ca3ca8c0ca7f",128,1,120,0,0,6,28,28,46,17,0,18
"4c07d11e-2a0e-851d-e053-ca3ca8c0ca7f",83,0,78,0,0,10,4,16,1,2,1,9
"4c07d11e-2560-851d-e053-ca3ca8c0ca7f",76,1,64,67,0,6,2,17,6,3,0,2
"4c07d11e-257a-851d-e053-ca3ca8c0ca7f",114,1,103,1,0,12,13,38,13,9,0,6
"4c07d11e-2595-851d-e053-ca3ca8c0ca7f",73,0,51,46,0,14,6,11,9,3,0,12
"4c07d11e-2599-851d-e053-ca3ca8c0ca7f",85,1,72,1,0,4,10,13,14,1,0,6
"4c07d11e-259a-851d-e053-ca3ca8c0ca7f",72,0,66,2,0,4,14,12,18,7,0,13
"4c07d11e-25a2-851d-e053-ca3ca8c0ca7f",77,6,71,26,0,23,6,23,23,0,0,4
"4c07d11e-25a5-851d-e053-ca3ca8c0ca7f",103,2,90,0,0,1,14,30,16,9,0,6
"4c07d11e-25b4-851d-e053-ca3ca8c0ca7f",104,2,73,12,0,8,5,20,10,1,1,14
"4c07d11e-2956-851d-e053-ca3ca8c0ca7f",92,0,90,0,0,6,8,17,12,0,0,7
"4c07d11e-2959-851d-e053-ca3ca8c0ca7f",97,0,81,10,0,6,9,20,7,4,0,5
"4c07d11e-2966-851d-e053-ca3ca8c0ca7f",93,1,84,0,0,1,8,24,10,7,1,13
"4c07d11e-2980-851d-e053-ca3ca8c0ca7f",134,0,109,0,0,4,9,18,9,4,0,15
"4c07d11e-298e-851d-e053-ca3ca8c0ca7f",108,0,105,25,0,12,22,25,37,5,1,13
"4c07d11e-299c-851d-e053-ca3ca8c0ca7f",160,0,136,3,0,6,16,27,10,5,1,24
"4c07d11e-29a1-851d-e053-ca3ca8c0ca7f",113,0,80,28,0,9,7,23,4,5,0,18
"4c07d11e-29aa-851d-e053-ca3ca8c0ca7f",130,1,105,5,0,14,14,22,7,9,1,19
"4c07d11e-3366-851d-e053-ca3ca8c0ca7f",115,2,106,47,0,8,23,26,32,11,0,11
"4c07d11e-337f-851d-e053-ca3ca8c0ca7f",86,2,84,37,0,19,3,37,34,12,0,2
"4c07d11e-3393-851d-e053-ca3ca8c0ca7f",127,0,101,65,0,19,4,32,15,2,0,11
"4c07d11e-3396-851d-e053-ca3ca8c0ca7f",75,0,69,26,0,8,1,47,24,4,1,2
"4c07d11e-33a1-851d-e053-ca3ca8c0ca7f",60,0,57,30,0,14,4,38,29,15,1,4
"4c07d11e-33aa-851d-e053-ca3ca8c0ca7f",86,0,77,3,0,5,5,24,7,5,0,10
"4c07d11e-33b0-851d-e053-ca3ca8c0ca7f",86,0,86,0,0,19,5,22,18,4,0,1
"4c07d11e-33b3-851d-e053-ca3ca8c0ca7f",77,6,70,44,0,16,2,23,30,3,0,2
"4c07d11e-2afa-851d-e053-ca3ca8c0ca7f",123,2,115,3,0,3,27,28,25,9,0,14
"4c07d11e-2b14-851d-e053-ca3ca8c0ca7f",85,0,72,44,0,12,10,17,14,1,1,11
"4c07d11e-2b3a-851d-e053-ca3ca8c0ca7f",102,0,84,0,0,2,11,22,4,1,0,9
"4c07d11e-2b5c-851d-e053-ca3ca8c0ca7f",59,2,58,29,0,15,3,22,35,3,0,1
"4c07d11e-2b90-851d-e053-ca3ca8c0ca7f",85,0,82,2,0,11,11,12,6,0,0,9
"4c07d11e-2b94-851d-e053-ca3ca8c0ca7f",95,2,91,5,0,23,3,28,20,1,3,4
"4c07d11e-2b9b-851d-e053-ca3ca8c0ca7f",76,0,63,0,0,4,3,7,3,2,0,10
"4c07d11e-2ba0-851d-e053-ca3ca8c0ca7f",161,0,156,1,0,10,37,24,25,2,0,12
"4c07d11e-292e-851d-e053-ca3ca8c0ca7f",87,4,86,14,0,17,9,17,48,6,0,3
"4c07d11e-294b-851d-e053-ca3ca8c0ca7f",85,0,81,0,0,9,14,7,7,2,0,14
"4c07d11e-2954-851d-e053-ca3ca8c0ca7f",109,1,102,0,0,12,16,9,4,3,0,17
"4c07d11e-2962-851d-e053-ca3ca8c0ca7f",84,0,54,0,0,3,4,18,6,2,0,6
"4c07d11e-2978-851d-e053-ca3ca8c0ca7f",157,0,109,1,0,10,14,15,8,0,1,30
"4c07d11e-297a-851d-e053-ca3ca8c0ca7f",131,0,123,0,0,1,29,24,24,10,0,22
"4c07d11e-297b-851d-e053-ca3ca8c0ca7f",87,0,78,0,0,5,9,16,2,2,0,22
"4c07d11e-2988-851d-e053-ca3ca8c0ca7f",113,1,95,13,0,15,11,37,11,12,0,8
"4c07d11e-2b38-851d-e053-ca3ca8c0ca7f",128,0,119,11,0,8,28,32,41,17,0,14
"4c07d11e-2b3b-851d-e053-ca3ca8c0ca7f",77,0,74,5,0,2,15,19,21,6,0,6
"4c07d11e-2b3f-851d-e053-ca3ca8c0ca7f",83,0,78,0,0,4,6,20,6,2,0,7
"4c07d11e-2b44-851d-e053-ca3ca8c0ca7f",117,1,111,72,0,22,1,35,35,2,1,2
"4c07d11e-2b5d-851d-e053-ca3ca8c0ca7f",65,2,63,32,0,48,1,18,17,1,0,0
"4c07d11e-2b61-851d-e053-ca3ca8c0ca7f",120,1,95,1,0,9,8,22,7,3,0,19
"4c07d11e-2b6d-851d-e053-ca3ca8c0ca7f",100,0,98,83,0,7,17,35,49,14,0,3
"4c07d11e-2b73-851d-e053-ca3ca8c0ca7f",124,0,87,1,0,3,9,13,2,1,0,27
"4c07d11e-29cb-851d-e053-ca3ca8c0ca7f",127,1,118,3,0,5,20,24,10,4,0,18
"4c07d11e-29d3-851d-e053-ca3ca8c0ca7f",88,0,84,0,0,5,16,15,10,6,0,12
"4c07d11e-29e7-851d-e053-ca3ca8c0ca7f",138,0,130,0,0,3,38,29,41,12,0,38
"4c07d11e-29ff-851d-e053-ca3ca8c0ca7f",108,0,102,28,0,7,19,27,19,13,0,8
"4c07d11e-2a12-851d-e053-ca3ca8c0ca7f",124,1,124,1,0,12,21,11,19,3,0,39
"4c07d11e-2a1a-851d-e053-ca3ca8c0ca7f",52,0,41,0,0,6,4,4,0,0,0,13
"4c07d11e-2a20-851d-e053-ca3ca8c0ca7f",67,0,63,0,0,2,19,14,20,5,0,9
"4c07d11e-2a2a-851d-e053-ca3ca8c0ca7f",133,0,115,2,0,11,18,21,8,1,0,9
"4c07d11e-2ff7-851d-e053-ca3ca8c0ca7f",85,2,64,15,2,15,12,31,13,17,2,11
"4c07d11e-300f-851d-e053-ca3ca8c0ca7f",113,0,99,11,0,6,14,36,22,14,0,5
"4c07d11e-3021-851d-e053-ca3ca8c0ca7f",96,1,94,9,0,20,7,37,29,5,0,1
"4c07d11e-3023-851d-e053-ca3ca8c0ca7f",101,1,81,10,0,10,22,45,39,30,0,10
"4c07d11e-3027-851d-e053-ca3ca8c0ca7f",119,1,99,1,0,15,13,23,5,4,0,11
"4c07d11e-3039-851d-e053-ca3ca8c0ca7f",89,0,76,0,0,4,4,18,1,2,0,11
"4c07d11e-3048-851d-e053-ca3ca8c0ca7f",106,0,95,1,0,6,5,24,14,2,0,12
"4c07d11e-304b-851d-e053-ca3ca8c0ca7f",122,0,104,0,0,1,27,16,8,3,0,15
"4c07d11e-2c21-851d-e053-ca3ca8c0ca7f",77,0,73,0,0,7,16,25,4,6,0,15
"4c07d11e-2c29-851d-e053-ca3ca8c0ca7f",86,6,71,3,0,17,15,32,27,28,0,1
"4c07d11e-2c36-851d-e053-ca3ca8c0ca7f",78,0,70,0,0,4,9,13,8,4,0,12
"4c07d11e-2c3a-851d-e053-ca3ca8c0ca7f",90,0,78,1,0,27,20,23,4,1,3,13
"4c07d11e-2c3b-851d-e053-ca3ca8c0ca7f",134,1,108,16,0,91,18,48,17,14,10,8
"4c07d11e-2c3e-851d-e053-ca3ca8c0ca7f",91,0,83,0,0,16,8,29,12,3,0,7
"4c07d11e-2c41-851d-e053-ca3ca8c0ca7f",87,6,74,26,0,40,6,51,39,19,0,1
"4c07d11e-2c59-851d-e053-ca3ca8c0ca7f",122,4,110,21,0,64,12,57,52,21,1,2
"4c07d11e-2c12-851d-e053-ca3ca8c0ca7f",112,0,94,0,0,2,7,12,2,3,0,25
"4c07d11e-2c16-851d-e053-ca3ca8c0ca7f",98,0,79,0,0,5,12,14,4,3,0,14
"4c07d11e-2c18-851d-e053-ca3ca8c0ca7f",68,0,63,0,0,9,8,13,2,2,0,8
"4c07d11e-2c2b-851d-e053-ca3ca8c0ca7f",106,0,97,2,0,1,13,23,6,4,0,8
"4c07d11e-2c32-851d-e053-ca3ca8c0ca7f",76,7,71,52,0,28,4,43,35,9,0,2
"4c07d11e-2c3f-851d-e053-ca3ca8c0ca7f",73,5,55,8,0,6,11,27,20,12,0,1
"4c07d11e-2c4c-851d-e053-ca3ca8c0ca7f",89,0,72,0,0,2,5,21,3,3,0,5
"4c07d11e-2c4d-851d-e053-ca3ca8c0ca7f",92,1,82,0,0,6,33,17,24,9,0,17
"4c07d11e-2cd8-851d-e053-ca3ca8c0ca7f",103,3,90,74,0,16,8,30,20,5,0,9
"4c07d11e-2cf2-851d-e053-ca3ca8c0ca7f",99,1,96,39,0,9,27,23,23,9,0,10
"4c07d11e-2cf6-851d-e053-ca3ca8c0ca7f",115,0,112,3,0,1,34,17,34,6,0,10
"4c07d11e-2cfc-851d-e053-ca3ca8c0ca7f",112,2,98,4,0,5,12,24,4,1,0,18
"4c07d11e-2d11-851d-e053-ca3ca8c0ca7f",120,1,115,0,0,6,33,26,45,11,1,17
"4c07d11e-2d1b-851d-e053-ca3ca8c0ca7f",183,0,178,1,0,5,56,55,93,18,1,23
"4c07d11e-2d1c-851d-e053-ca3ca8c0ca7f",70,0,68,2,0,2,17,16,26,4,0,8
"4c07d11e-2d2f-851d-e053-ca3ca8c0ca7f",116,0,112,2,0,1,21,30,36,14,0,7
"4c07d11e-2a25-851d-e053-ca3ca8c0ca7f",62,2,61,4,0,12,6,12,14,2,0,5
"4c07d11e-2a26-851d-e053-ca3ca8c0ca7f",111,0,96,10,0,12,10,29,10,4,0,7
"4c07d11e-2a27-851d-e053-ca3ca8c0ca7f",111,1,97,0,0,3,13,31,18,6,1,3
"4c07d11e-2a32-851d-e053-ca3ca8c0ca7f",73,0,56,0,0,7,8,11,3,1,0,5
"4c07d11e-2a49-851d-e053-ca3ca8c0ca7f",108,0,69,11,0,3,13,29,13,10,1,19
"4c07d11e-2a4f-851d-e053-ca3ca8c0ca7f",92,0,88,0,0,3,5,26,11,6,0,7
"4c07d11e-2a51-851d-e053-ca3ca8c0ca7f",92,1,70,68,0,10,8,20,4,1,0,12
"4c07d11e-2a5c-851d-e053-ca3ca8c0ca7f",114,1,108,3,0,11,20,34,31,11,0,10
"4c07d11e-25c7-851d-e053-ca3ca8c0ca7f",122,0,95,8,0,9,8,23,6,3,0,11
"4c07d11e-25ca-851d-e053-ca3ca8c0ca7f",133,1,115,16,0,20,15,51,23,5,0,8
"4c07d11e-25d7-851d-e053-ca3ca8c0ca7f",80,0,62,61,0,12,9,17,7,1,0,9
"4c07d11e-25d9-851d-e053-ca3ca8c0ca7f",87,1,79,7,0,5,11,20,15,2,0,14
"4c07d11e-25db-851d-e053-ca3ca8c0ca7f",81,2,71,17,0,8,7,33,32,3,0,5
"4c07d11e-25ea-851d-e053-ca3ca8c0ca7f",78,1,75,1,0,11,2,32,27,7,0,0
"4c07d11e-2611-851d-e053-ca3ca8c0ca7f",74,1,53,6,0,8,8,12,5,1,0,10
"4c07d11e-2612-851d-e053-ca3ca8c0ca7f",95,0,59,39,0,11,2,18,7,4,0,15
"4c07d11e-29b8-851d-e053-ca3ca8c0ca7f",92,0,82,10,0,7,14,16,16,8,0,11
"4c07d11e-29bb-851d-e053-ca3ca8c0ca7f",134,1,120,1,0,5,17,35,26,14,0,17
"4c07d11e-29c2-851d-e053-ca3ca8c0ca7f",80,2,67,10,0,35,8,23,3,7,0,6
"4c07d11e-29f4-851d-e053-ca3ca8c0ca7f",101,1,93,36,0,12,10,24,13,9,0,9
"4c07d11e-29f6-851d-e053-ca3ca8c0ca7f",129,1,125,1,0,12,24,28,35,19,0,16
"4c07d11e-29f9-851d-e053-ca3ca8c0ca7f",92,0,74,0,0,6,10,14,5,2,0,4
"4c07d11e-2a02-851d-e053-ca3ca8c0ca7f",79,0,60,0,0,2,8,7,1,0,0,15
"4c07d11e-2a06-851d-e053-ca3ca8c0ca7f",130,0,120,0,0,3,23,12,18,5,1,23
"4c07d11e-33b7-851d-e053-ca3ca8c0ca7f",102,0,83,62,0,11,6,20,10,3,0,18
"4c07d11e-33cb-851d-e053-ca3ca8c0ca7f",98,1,84,80,0,13,10,21,21,4,0,12
"4c07d11e-33d6-851d-e053-ca3ca8c0ca7f",79,0,67,2,0,5,2,16,8,1,0,11
"4c07d11e-33e5-851d-e053-ca3ca8c0ca7f",112,1,110,8,0,11,4,34,26,1,0,3
"4c07d11e-33ec-851d-e053-ca3ca8c0ca7f",91,3,87,0,0,10,5,21,17,1,1,2
"4c07d11e-33ee-851d-e053-ca3ca8c0ca7f",84,8,80,5,0,8,11,14,34,2,2,3
"4c07d11e-33ff-851d-e053-ca3ca8c0ca7f",111,2,104,36,0,18,5,18,13,1,0,2
"4c07d11e-3400-851d-e053-ca3ca8c0ca7f",86,5,85,54,0,9,1,39,48,4,0,1
"4c07d11e-2bb0-851d-e053-ca3ca8c0ca7f",128,0,97,9,0,9,14,19,4,2,0,23
"4c07d11e-2bf6-851d-e053-ca3ca8c0ca7f",75,3,64,0,0,7,9,12,4,6,1,12
"4c07d11e-2c09-851d-e053-ca3ca8c0ca7f",82,0,81,0,0,14,7,27,9,2,0,0
"4c07d11e-2c31-851d-e053-ca3ca8c0ca7f",82,1,78,1,0,18,14,30,32,11,0,8
"4c07d11e-2c34-851d-e053-ca3ca8c0ca7f",75,2,59,25,0,19,5,27,17,12,1,6
"4c07d11e-2c42-851d-e053-ca3ca8c0ca7f",99,0,78,0,0,5,7,18,4,4,0,14
"4c07d11e-2c52-851d-e053-ca3ca8c0ca7f",71,0,68,0,0,3,19,22,14,7,0,11
"4c07d11e-2c5c-851d-e053-ca3ca8c0ca7f",81,1,76,7,0,24,10,34,33,8,1,3
"4c07d11e-299e-851d-e053-ca3ca8c0ca7f",94,1,73,18,0,11,10,24,20,6,0,18
"4c07d11e-29b3-851d-e053-ca3ca8c0ca7f",69,0,58,6,0,4,11,14,3,2,1,15
"4c07d11e-29b6-851d-e053-ca3ca8c0ca7f",109,0,107,0,0,11,19,19,7,3,0,12
"4c07d11e-29b7-851d-e053-ca3ca8c0ca7f",76,1,72,1,0,8,17,7,4,0,0,22
"4c07d11e-29bc-851d-e053-ca3ca8c0ca7f",90,0,84,0,0,4,11,22,19,9,0,4
"4c07d11e-29d2-851d-e053-ca3ca8c0ca7f",83,0,83,0,0,6,8,12,2,0,0,10
"4c07d11e-29da-851d-e053-ca3ca8c0ca7f",71,0,57,0,0,3,6,11,0,0,0,9
"4c07d11e-29e0-851d-e053-ca3ca8c0ca7f",149,0,124,0,0,3,38,24,27,3,0,41
"4c07d11e-2b76-851d-e053-ca3ca8c0ca7f",130,2,126,0,0,3,11,29,14,3,0,13
"4c07d11e-2b7b-851d-e053-ca3ca8c0ca7f",103,2,101,52,0,42,5,38,41,1,0,4
"4c07d11e-2ba1-851d-e053-ca3ca8c0ca7f",96,0,80,43,0,13,3,23,15,1,1,9
"4c07d11e-2ba7-851d-e053-ca3ca8c0ca7f",125,1,119,1,0,6,13,37,35,10,0,4
"4c07d11e-2bb1-851d-e053-ca3ca8c0ca7f",85,1,45,32,0,8,2,14,4,2,0,17
"4c07d11e-2bb3-851d-e053-ca3ca8c0ca7f",77,0,65,0,0,3,5,13,0,2,0,9
"4c07d11e-2bba-851d-e053-ca3ca8c0ca7f",100,0,85,76,0,13,11,20,16,7,0,11
"4c07d11e-2bcf-851d-e053-ca3ca8c0ca7f",77,0,63,0,0,3,5,13,3,2,0,10
"4c07d11e-2a2c-851d-e053-ca3ca8c0ca7f",104,0,97,84,0,16,7,46,30,17,0,1
"4c07d11e-2a42-851d-e053-ca3ca8c0ca7f",91,1,86,15,0,5,9,47,28,27,0,2
"4c07d11e-2a5f-851d-e053-ca3ca8c0ca7f",95,3,82,3,0,2,6,23,12,5,0,9
"4c07d11e-2a66-851d-e053-ca3ca8c0ca7f",99,1,93,3,0,14,9,36,23,11,0,8
"4c07d11e-2a6a-851d-e053-ca3ca8c0ca7f",85,0,73,5,0,9,8,13,13,5,0,17
"4c07d11e-2a82-851d-e053-ca3ca8c0ca7f",108,0,100,0,0,5,6,14,10,5,0,6
"4c07d11e-2a8c-851d-e053-ca3ca8c0ca7f",115,1,112,0,0,9,23,29,37,8,0,19
"4c07d11e-2a92-851d-e053-ca3ca8c0ca7f",104,0,95,2,0,5,11,13,13,2,0,14
"4c07d11e-304f-851d-e053-ca3ca8c0ca7f",99,4,81,6,0,12,16,19,19,9,0,5
"4c07d11e-3053-851d-e053-ca3ca8c0ca7f",94,0,68,2,0,8,9,19,8,2,0,9
"4c07d11e-3060-851d-e053-ca3ca8c0ca7f",146,18,130,81,0,13,14,49,50,15,1,5
"4c07d11e-306a-851d-e053-ca3ca8c0ca7f",97,3,88,60,0,9,5,37,40,15,0,8
"4c07d11e-3072-851d-e053-ca3ca8c0ca7f",76,1,70,37,0,9,8,18,19,7,0,5
"4c07d11e-3075-851d-e053-ca3ca8c0ca7f",73,0,56,0,0,2,5,3,0,0,0,22
"4c07d11e-3076-851d-e053-ca3ca8c0ca7f",120,0,114,1,0,10,13,25,5,1,1,15
"4c07d11e-3078-851d-e053-ca3ca8c0ca7f",83,2,72,21,0,7,6,24,12,4,0,6
"4c07d11e-2c5a-851d-e053-ca3ca8c0ca7f",60,1,56,14,0,10,5,23,28,11,0,1
"4c07d11e-2c94-851d-e053-ca3ca8c0ca7f",93,6,74,53,0,20,8,61,48,31,0,3
"4c07d11e-2cb1-851d-e053-ca3ca8c0ca7f",101,6,96,86,0,10,6,35,52,11,2,1
"4c07d11e-2cbd-851d-e053-ca3ca8c0ca7f",104,1,98,88,0,17,9,21,39,15,0,2
"4c07d11e-2cd2-851d-e053-ca3ca8c0ca7f",86,0,81,0,0,4,19,15,25,6,0,11
"4c07d11e-2ce0-851d-e053-ca3ca8c0ca7f",140,2,132,1,0,4,26,32,26,7,0,0
"4c07d11e-2ce3-851d-e053-ca3ca8c0ca7f",79,0,74,58,0,31,3,23,34,7,1,1
"4c07d11e-2d0b-851d-e053-ca3ca8c0ca7f",96,0,63,95,0,7,8,16,5,1,0,20
"4c07d11e-2c62-851d-e053-ca3ca8c0ca7f",68,0,62,5,0,7,9,20,8,10,0,3
"4c07d11e-2c78-851d-e053-ca3ca8c0ca7f",82,2,62,0,0,8,11,18,15,20,0,3
"4c07d11e-2c84-851d-e053-ca3ca8c0ca7f",96,3,84,1,0,13,16,28,16,17,1,12
"4c07d11e-2c85-851d-e053-ca3ca8c0ca7f",113,3,97,17,0,41,12,51,32,33,1,5
"4c07d11e-2c88-851d-e053-ca3ca8c0ca7f",111,2,107,3,0,6,27,31,38,21,0,5
"4c07d11e-2c8d-851d-e053-ca3ca8c0ca7f",73,1,65,2,0,33,11,29,20,10,1,6
"4c07d11e-2c9e-851d-e053-ca3ca8c0ca7f",64,0,55,0,0,26,8,14,7,9,0,8
"4c07d11e-2cb3-851d-e053-ca3ca8c0ca7f",89,0,78,1,0,6,10,24,13,3,0,7
"4c07d11e-2d4c-851d-e053-ca3ca8c0ca7f",108,4,108,20,0,0,0,19,32,2,0,3
"4c07d11e-2d59-851d-e053-ca3ca8c0ca7f",107,0,102,1,0,3,11,19,22,6,0,10
"4c07d11e-2d6e-851d-e053-ca3ca8c0ca7f",86,3,75,54,0,22,6,33,10,6,0,2
"4c07d11e-2d71-851d-e053-ca3ca8c0ca7f",76,2,75,0,0,19,5,21,22,2,0,6
"4c07d11e-2d84-851d-e053-ca3ca8c0ca7f",130,0,116,0,0,5,12,17,9,3,0,21
"4c07d11e-2dae-851d-e053-ca3ca8c0ca7f",77,1,73,0,0,4,18,19,10,7,0,9
"4c07d11e-2dbf-851d-e053-ca3ca8c0ca7f",71,0,61,0,0,9,9,18,5,5,0,6
"4c07d11e-2dc0-851d-e053-ca3ca8c0ca7f",63,0,57,32,0,13,13,18,26,14,0,4
"4c07d11e-2a69-851d-e053-ca3ca8c0ca7f",78,1,75,23,0,4,11,21,21,5,0,0
"4c07d11e-2a8a-851d-e053-ca3ca8c0ca7f",133,3,112,108,0,9,7,27,10,7,0,20
"4c07d11e-2a8d-851d-e053-ca3ca8c0ca7f",118,3,110,4,0,1,18,23,21,7,0,19
"4c07d11e-2ab9-851d-e053-ca3ca8c0ca7f",116,1,107,3,0,10,23,24,22,9,0,17
"4c07d11e-2ac9-851d-e053-ca3ca8c0ca7f",110,0,105,0,0,5,52,24,47,11,0,14
"4c07d11e-2acc-851d-e053-ca3ca8c0ca7f",106,0,96,2,0,7,9,19,11,3,0,7
"4c07d11e-2ada-851d-e053-ca3ca8c0ca7f",75,1,66,3,0,8,0,44,28,14,0,6
