"SA_GUID__1","noHeating_pct","noRenewableEnergyHouses_pct","yearBuilt_pct","mobHome_pct","unoccupiedDwellings_pct","oneParent_pct","onePerson_pct","noCar_pct","noInternet_pct","priWater_pct","familyUnits_pct"
"4c07d11e-1c62-851d-e053-ca3ca8c0ca7f",0,79.5918367346939,0,0,9.18367346938776,9.18367346938776,5.10204081632653,0,1.02040816326531,0,12.2448979591837
"4c07d11e-1c6b-851d-e053-ca3ca8c0ca7f",0,85,9.16666666666667,0,8.33333333333333,8.33333333333333,25.8333333333333,5,5.83333333333333,0,10
"4c07d11e-1c8f-851d-e053-ca3ca8c0ca7f",0.943396226415094,94.3396226415094,1.88679245283019,0,7.54716981132075,15.0943396226415,18.8679245283019,19.811320754717,7.54716981132075,0.943396226415094,12.2641509433962
"4c07d11e-1cbc-851d-e053-ca3ca8c0ca7f",0,84.070796460177,3.53982300884956,0,6.19469026548673,7.07964601769912,30.9734513274336,7.9646017699115,5.30973451327434,0,7.07964601769912
"4c07d11e-1cbd-851d-e053-ca3ca8c0ca7f",1.14942528735632,87.3563218390805,9.19540229885057,0,4.59770114942529,3.44827586206897,25.2873563218391,6.89655172413793,4.59770114942529,0,4.59770114942529
"4c07d11e-1ccc-851d-e053-ca3ca8c0ca7f",0,95.9016393442623,0,0,6.55737704918033,16.3934426229508,21.3114754098361,4.0983606557377,5.73770491803279,0,9.01639344262295
"4c07d11e-1ce8-851d-e053-ca3ca8c0ca7f",0,88.8888888888889,3.7037037037037,0,6.17283950617284,11.1111111111111,27.1604938271605,18.5185185185185,13.5802469135802,0,1.23456790123457
"4c07d11e-1ba4-851d-e053-ca3ca8c0ca7f",0,87.1559633027523,3.6697247706422,0,5.5045871559633,9.1743119266055,5.5045871559633,0.917431192660551,0.917431192660551,0,21.1009174311927
"4c07d11e-1bb5-851d-e053-ca3ca8c0ca7f",0,93.9655172413793,0.862068965517241,0,2.58620689655172,10.3448275862069,16.3793103448276,5.17241379310345,1.72413793103448,0,15.5172413793103
"4c07d11e-1bbd-851d-e053-ca3ca8c0ca7f",0,79.4871794871795,0,0,4.27350427350427,14.5299145299145,21.3675213675214,4.27350427350427,3.41880341880342,0,9.4017094017094
"4c07d11e-1bc6-851d-e053-ca3ca8c0ca7f",1.94174757281553,86.4077669902913,0,0,7.76699029126214,12.621359223301,17.4757281553398,3.88349514563107,3.88349514563107,0,6.79611650485437
"4c07d11e-1bc8-851d-e053-ca3ca8c0ca7f",0,90.3225806451613,0,0,4.83870967741935,9.67741935483871,12.0967741935484,4.03225806451613,2.41935483870968,0,12.9032258064516
"4c07d11e-1bca-851d-e053-ca3ca8c0ca7f",0,80.1470588235294,2.20588235294118,0,7.35294117647059,8.08823529411765,25,11.7647058823529,7.35294117647059,0,10.2941176470588
"4c07d11e-1be7-851d-e053-ca3ca8c0ca7f",2.05479452054794,84.2465753424658,4.79452054794521,0.684931506849315,10.958904109589,10.958904109589,16.4383561643836,13.013698630137,6.16438356164384,1.36986301369863,11.6438356164384
"4c07d11e-1bef-851d-e053-ca3ca8c0ca7f",0,88.659793814433,0,0,3.09278350515464,5.15463917525773,17.5257731958763,10.3092783505155,5.15463917525773,0,12.3711340206186
"4c07d11e-1f3b-851d-e053-ca3ca8c0ca7f",1.11111111111111,86.6666666666667,1.11111111111111,0,5.55555555555556,7.77777777777778,11.1111111111111,3.33333333333333,3.33333333333333,0,23.3333333333333
